credit_amt,number_of_credit,new_sam_1,new_sam_0,information_gain
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2162000,14,3187,48874,4.21E-05
0,0,52060,1,1.42E-07
235000,5,26535,25526,0.000749817
1111000,15,7953,44108,0.000113818
343300,5,26340,25721,0.00072536
1461900,2,12328,39733,0.000373871
1029000,12,11364,40697,9.91E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
967807,35,2189,49872,6.28E-05
1272809,31,2163,49898,4.05E-05
2800000,7,2627,49434,1.44E-05
1065000,22,4829,47232,6.79E-05
700000,2,26567,25494,0.000753871
1414527,6,11453,40608,0.000314484
0,0,52060,1,1.42E-07
998486,13,10993,41068,9.11E-05
0,0,52060,1,1.42E-07
1910422,13,4101,47960,5.31E-05
1401000,28,2276,49785,1.88E-05
1999495,18,2371,49690,2.35E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2023040,16,2684,49377,2.74E-05
731543,4,25990,26071,0.000760015
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1443522,15,4999,47062,7.87E-05
0,0,52060,1,1.42E-07
1009700,31,2532,49529,4.81E-05
1240000,5,16393,35668,0.00051066
1450000,5,12228,39833,0.000339962
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1256000,24,3207,48854,3.01E-05
1440651,21,3201,48860,5.89E-05
0,0,52060,1,1.42E-07
1949700,8,5594,46467,0.000102382
1435900,6,11057,41004,0.000301251
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
123900,14,11026,41035,8.15E-05
0,0,52060,1,1.42E-07
1005000,6,20053,32008,0.000503444
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2989064,43,420,51641,1.08E-05
1700000,17,3018,49043,4.68E-05
2150969,11,3910,48151,9.18E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
36000,2,30084,21977,0.000667963
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
827500,16,8607,43454,6.05E-05
379258,10,15214,36847,0.000156417
2907000,9,2201,49860,4.31E-05
0,0,52060,1,1.42E-07
1994403,14,3597,48464,2.66E-05
880000,4,25117,26944,0.000783658
1700000,5,9290,42771,0.000234306
1498000,12,6068,45993,8.49E-05
0,0,52060,1,1.42E-07
1300000,18,4856,47205,6.96E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1240000,3,16787,35274,0.00055343
939000,5,24019,28042,0.000674604
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2268000,9,3937,48124,0.00011601
2217035,45,637,51424,3.04E-05
1342000,5,14268,37793,0.000442478
2301363,41,808,51253,4.94E-06
1700000,5,9290,42771,0.000234306
966000,4,24310,27751,0.000709611
1781000,5,8634,43427,0.000221832
2460000,5,4326,47735,0.000103546
3110000,5,2399,49662,2.49E-05
895000,8,17225,34836,0.000249671
860000,5,24634,27427,0.000671356
1040000,8,15381,36680,0.00026296
1383000,6,11996,40065,0.000318345
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1270800,11,8750,43311,0.000119525
1118900,16,6956,45105,9.57E-05
1100000,6,17590,34471,0.000486191
1692100,48,658,51403,9.24E-06
1139000,13,9145,42916,0.000100961
1741000,49,622,51439,7.21E-06
1034734,36,2043,50018,5.11E-05
0,0,52060,1,1.42E-07
4286867,27,305,51756,3.27E-06
3107000,4,2445,49616,2.74E-05
5192500,61,75,51986,1.07E-05
5132734,57,95,51966,1.35E-05
95000,1,30923,21138,0.000828607
0,0,52060,1,1.42E-07
8042000,14,188,51873,2.68E-05
2443300,8,3579,48482,8.67E-05
1020000,4,22824,29237,0.000714752
991028,28,3212,48849,5.96E-05
0,0,52060,1,1.42E-07
1150000,4,18980,33081,0.00066661
1337000,16,5306,46755,9.98E-05
1108000,15,8001,44060,0.000116965
1430873,15,5135,46926,8.78E-05
1124400,25,3442,48619,3.02E-05
1322500,5,14666,37395,0.000484036
1846738,15,3441,48620,4.27E-05
0,0,52060,1,1.42E-07
1441500,36,1630,50431,2.26E-05
269000,1,29207,22854,0.000680198
979000,4,24187,27874,0.000720928
2520000,11,2817,49244,5.01E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1040000,9,14033,38028,0.00019592
1227000,6,14701,37360,0.000365384
788055,5,25032,27029,0.000643434
1850000,6,7336,44725,0.000157141
700000,1,26772,25289,0.000780115
220310,4,27656,24405,0.000842504
1294569,6,13505,38556,0.000366954
119000,2,29466,22595,0.000712578
0,0,52060,1,1.42E-07
1101000,5,19868,32193,0.000660192
1100000,3,20488,31573,0.000734903
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1200000,14,7854,44207,7.97E-05
4950000,18,373,51688,5.33E-05
0,0,52060,1,1.42E-07
1000000,20,5965,46096,9.39E-05
2077860,8,5034,47027,8.10E-05
1135100,6,16694,35367,0.000491572
1065000,8,14883,37178,0.000278258
1086705,16,7273,44788,0.000116461
21638,1,32264,19797,0.000857326
0,0,52060,1,1.42E-07
2086455,7,5414,46647,0.000107556
1741600,12,4930,47131,9.10E-05
2268338,12,3342,48719,6.88E-05
1190000,5,17599,34462,0.00053708
0,0,52060,1,1.42E-07
1346201,21,3791,48270,8.27E-05
636000,2,26872,25189,0.000689302
0,0,52060,1,1.42E-07
1733600,8,6658,45403,0.000164372
52500,1,31528,20533,0.000806641
2232300,8,4345,47716,0.000127288
0,0,52060,1,1.42E-07
10000,1,32769,19292,0.000796693
1160000,9,11894,40167,0.000208067
1050000,4,21910,30151,0.000685254
2645223,11,2478,49583,2.92E-05
1660057,10,5960,46101,9.36E-05
1529000,21,2823,49238,5.05E-05
0,0,52060,1,1.42E-07
988000,11,12830,39231,0.00011908
2081000,18,2254,49807,1.78E-05
1073884,23,4345,47716,5.33E-05
2027000,20,2041,50020,3.25E-05
1211938,28,2665,49396,2.65E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1420687,22,3091,48970,5.15E-05
4310000,7,1113,50948,1.30E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3128690.5,277,33,52028,4.70E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
997000,7,18085,33976,0.000398545
1126953,23,4072,47989,5.14E-05
0,0,52060,1,1.42E-07
1497000,5,11548,40513,0.00032333
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1100000,5,19973,32088,0.000672592
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1350000,10,8536,43525,0.00013698
0,0,52060,1,1.42E-07
4665120,17,490,51571,1.66E-05
0,0,52060,1,1.42E-07
2515000,14,2377,49684,2.38E-05
2020600,6,6241,45820,0.000112901
1406231,66,376,51685,3.69E-08
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1195000,5,17467,34594,0.000522885
1482824,15,4741,47320,7.80E-05
0,0,52060,1,1.42E-07
171740,4,27772,24289,0.000830619
0,0,52060,1,1.42E-07
2931400,5,2755,49306,4.60E-05
1460000,4,12290,39771,0.000370143
1494000,19,3287,48774,4.81E-05
0,0,52060,1,1.42E-07
48000,1,31656,20405,0.000798156
1501000,29,1950,50111,1.45E-05
0,0,52060,1,1.42E-07
2250625,5,5334,46727,0.000142089
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1012151,13,10783,41278,8.03E-05
2973000,19,1016,51045,3.66E-05
2131000,14,3273,48788,4.73E-05
1249029,9,10523,41538,0.000194233
235000,5,26535,25526,0.000749817
343300,5,26340,25721,0.00072536
1015500,7,17533,34528,0.000348267
850000,5,24691,27370,0.000678142
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1880307,13,4190,47871,5.85E-05
981520,35,2177,49884,6.18E-05
0,0,52060,1,1.42E-07
7254069,26,28,52033,3.99E-06
1316531,33,1969,50092,4.55E-05
971300,21,5739,46322,5.26E-05
905500,14,10526,41535,7.85E-05
704000,3,26370,25691,0.000729095
853879,38,1904,50157,4.07E-05
960030,6,20940,31121,0.000436959
1058740,6,18610,33451,0.000495474
1399000,13,6556,45505,7.17E-05
0,0,52060,1,1.42E-07
36000,2,30084,21977,0.000667963
1018500,19,6226,45835,7.99E-05
1268000,7,12328,39733,0.000282144
0,0,52060,1,1.42E-07
1400000,14,6057,46004,7.00E-05
0,0,52060,1,1.42E-07
1014583.7,15,8994,43067,7.99E-05
2915873,40,468,51593,1.47E-05
1017200,27,3369,48692,5.33E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1073931,69,418,51643,1.07E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3560000,9,1524,50537,6.57E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
982150,5,23625,28436,0.000705301
1600000,8,7408,44653,0.000162779
0,0,52060,1,1.42E-07
2043038,14,3483,48578,3.22E-05
2316012,11,3351,48710,9.00E-05
0,0,52060,1,1.42E-07
1633000,28,1840,50221,9.95E-06
0,0,52060,1,1.42E-07
29958,2,30156,21905,0.000676888
0,0,52060,1,1.42E-07
1142000,11,10398,41663,0.000135667
119920,14,11030,41031,8.17E-05
1821000,19,2398,49663,1.42E-05
0,0,52060,1,1.42E-07
3000000,1,2680,49381,4.12E-05
1919000,9,5345,46716,0.000102545
2529000,8,3297,48764,6.56E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
904543,28,3282,48779,6.45E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
41,1,33368,18693,0.000829492
2298908,41,813,51248,5.14E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2209000,9,4166,47895,9.12E-05
2225640,45,631,51430,2.98E-05
0,0,52060,1,1.42E-07
1229000,9,10817,41244,0.000217113
1250000,5,16166,35895,0.000486665
1650000,8,7090,44971,0.000157725
5823500,5,633,51428,2.30E-06
3297481,6,1966,50095,6.69E-06
3540000,8,1579,50482,2.24E-06
5100000,18,341,51720,4.87E-05
8027500,14,190,51871,2.71E-05
0,0,52060,1,1.42E-07
1110000,7,15335,36726,0.000380117
5128381,57,96,51965,1.37E-05
0,0,52060,1,1.42E-07
1011600,10,13387,38674,0.000138841
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
299600,4,27459,24602,0.00081613
1098900,16,7148,44913,0.000108073
1080200,17,6736,45325,0.000130695
0,0,52060,1,1.42E-07
2551100,24,1065,50996,1.88E-05
1038200,5,21804,30257,0.000672662
1506704,6,10085,41976,0.00025936
1728000,49,628,51433,7.53E-06
976133,36,2081,49980,5.41E-05
4292202,27,304,51757,3.22E-06
5420500,64,61,52000,8.70E-06
20000,1,32379,19682,0.000820346
0,0,52060,1,1.42E-07
1400000,5,13226,38835,0.000387906
1600000,21,2575,49486,3.48E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1039100,26,3514,48547,4.70E-05
2647800,5,3528,48533,4.79E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
713600,11,13734,38327,0.000108594
1000000,1,23948,28113,0.000857986
0,0,52060,1,1.42E-07
1059000,9,13675,38386,0.000219588
1055000,6,18708,33353,0.00050566
2940530,16,1272,50789,3.39E-05
788055,5,25032,27029,0.000643434
740310,8,17796,34265,0.000259649
874000,10,14501,37560,0.000139646
1076744,23,4333,47728,5.26E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1585000,6,9279,42782,0.000255888
1513708,15,4545,47516,6.54E-05
1100000,22,4607,47454,6.93E-05
1820000,5,8297,43764,0.000193505
1095000,9,13004,39057,0.000239396
1062745,16,7504,44557,0.000115755
21638,1,32264,19797,0.000857326
0,0,52060,1,1.42E-07
2140840,7,5146,46915,0.000106585
1358646,21,3726,48335,7.79E-05
1944439,12,4300,47761,6.53E-05
760000,5,25141,26920,0.0006562
0,0,52060,1,1.42E-07
100256,3,28799,23262,0.000779595
0,0,52060,1,1.42E-07
1244620,6,14362,37699,0.000378856
1450000,6,10843,41218,0.000281859
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1420627,22,3093,48968,5.16E-05
0,0,52060,1,1.42E-07
955395,6,20978,31083,0.000440635
1100000,9,12907,39154,0.000231782
0,0,52060,1,1.42E-07
52500,1,31528,20533,0.000806641
2525300,10,2964,49097,6.03E-05
110643,1,30643,21418,0.000790234
1907000,20,2180,49881,4.17E-05
2680043,11,2399,49662,2.49E-05
0,0,52060,1,1.42E-07
1612600,23,2258,49803,3.05E-05
0,0,52060,1,1.42E-07
1269000,15,6464,45597,9.48E-05
1090000,8,14365,37696,0.000313497
1238000,9,10673,41388,0.000205783
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1232678,28,2615,49446,3.72E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
945588,21,5786,46275,5.51E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1097000,8,14215,37846,0.000300495
1057000,13,10197,41864,0.000109132
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2457200,8,3530,48531,8.29E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1080000,4,20998,31063,0.000740509
0,0,52060,1,1.42E-07
3194110.5,281,27,52034,3.85E-06
1004010,10,13512,38549,0.000146508
1210000,4,17390,34671,0.00051468
1200000,6,15303,36758,0.000377105
1026500,20,5805,46256,8.36E-05
1424000,18,4027,48034,6.37E-05
1951403,6,6658,45403,0.000124987
0,0,52060,1,1.42E-07
2527300,14,2355,49706,2.27E-05
0,0,52060,1,1.42E-07
171740,4,27772,24289,0.000830619
30000,1,32113,19948,0.000835718
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1462168,15,4865,47196,8.64E-05
1195000,5,17467,34594,0.000522885
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1110000,5,19638,32423,0.000660634
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1595000,9,6837,45224,0.000138221
1080100,6,18072,33989,0.00048773
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1947788,6,6699,45362,0.000127976
0,0,52060,1,1.42E-07
93700,3,28826,23235,0.000783148
2590000,5,3739,48322,6.11E-05
0,0,52060,1,1.42E-07
1353100,4,14296,37765,0.000445353
0,0,52060,1,1.42E-07
48000,1,31656,20405,0.000798156
1000,1,33288,18773,0.000817976
1000000,5,23104,28957,0.000749243
0,0,52060,1,1.42E-07
1923270,10,4958,47103,7.61E-05
0,0,52060,1,1.42E-07
1975000,16,2766,49295,3.18E-05
30000,1,32113,19948,0.000835718
343300,5,26340,25721,0.00072536
0,0,52060,1,1.42E-07
1200000,5,17352,34709,0.000510651
982725,35,2176,49885,6.17E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1627000,29,1762,50299,7.16E-06
1244000,5,16279,35782,0.00049855
907396,21,5829,46232,5.73E-05
0,0,52060,1,1.42E-07
678000,3,26483,25578,0.000717388
1176583,4,18278,33783,0.000585683
0,0,52060,1,1.42E-07
1266232,8,11210,40851,0.000210202
1909000,14,3773,48288,3.51E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1051300,5,21330,30731,0.000669969
1570000,17,3416,48645,5.63E-05
130000,1,30425,21636,0.000761077
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
4937455,18,376,51685,5.38E-05
8510600,5,189,51872,2.70E-05
2525000,14,2360,49701,2.29E-05
1032713,8,15523,36538,0.000274328
0,0,52060,1,1.42E-07
3000000,8,2149,49912,2.44E-05
0,0,52060,1,1.42E-07
1504240,38,1460,50601,1.34E-05
2023040,16,2684,49377,2.74E-05
1441425,71,314,51747,3.75E-06
0,0,52060,1,1.42E-07
1601000,30,1724,50337,1.48E-05
1987131,14,3614,48447,2.74E-05
1071597,14,9260,42801,0.000107805
1300000,6,13400,38661,0.000356997
0,0,52060,1,1.42E-07
704000,3,26370,25691,0.000729095
1872354.15,17,2702,49359,4.26E-05
0,0,52060,1,1.42E-07
980000,15,9333,42728,7.42E-05
1314845,19,4394,47667,8.90E-05
20000,1,32379,19682,0.000820346
5656500,66,34,52027,4.85E-06
4246565,27,324,51737,4.31E-06
1966033,2,7349,44712,0.000158154
1805000,6,7632,44429,0.000180766
1006786,37,1963,50098,4.50E-05
1764000,51,584,51477,5.27E-06
1382544,6,12000,40061,0.000318714
0,0,52060,1,1.42E-07
1263200,6,14015,38046,0.000346325
28000,1,32177,19884,0.000844836
0,0,52060,1,1.42E-07
45000,3,29002,23059,0.000679223
1332500,21,3873,48188,8.89E-05
1676200,47,708,51353,1.23E-05
399600,5,26234,25827,0.000712243
1109000,6,17329,34732,0.000483521
0,0,52060,1,1.42E-07
997000,15,9188,42873,9.04E-05
58000,1,31431,20630,0.000793294
1053000,7,16640,35421,0.000392336
4912117,57,113,51948,1.61E-05
0,0,52060,1,1.42E-07
1329000,10,8792,43269,0.000155164
1265000,5,15828,36233,0.000451821
24000,1,32225,19836,0.000851713
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2149038,44,757,51304,4.29E-05
2134000,9,4490,47571,9.61E-05
50087,2,29975,22086,0.000654577
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
300000,3,27971,24090,0.000724677
0,0,52060,1,1.42E-07
41,1,33368,18693,0.000829492
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
8046500,14,186,51875,2.66E-05
1213215,13,8306,43755,7.94E-05
2474643,43,596,51465,1.49E-08
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
120670,14,11029,41032,8.16E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
36000,2,30084,21977,0.000667963
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1842000,18,2598,49463,2.31E-05
0,0,52060,1,1.42E-07
1572000,27,2002,50059,7.83E-06
0,0,52060,1,1.42E-07
2521719,14,2366,49695,2.32E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
875351,26,3755,48306,6.22E-05
2000400,5,6908,45153,0.000125135
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1293000,9,9969,42092,0.000188748
1000000,8,16300,35761,0.000300749
0,0,52060,1,1.42E-07
782000,14,10789,41272,7.01E-05
1500000,24,2451,49610,2.77E-05
771000,7,19564,32497,0.000331828
0,0,52060,1,1.42E-07
1600000,8,7408,44653,0.000162779
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1106000,21,4973,47088,7.70E-05
721000,19,6793,45268,5.97E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1279926,77,348,51713,5.75E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1053900,28,3051,49010,4.89E-05
3019022,40,434,51627,1.19E-05
482000,5,26044,26017,0.000689041
0,0,52060,1,1.42E-07
3000,1,33112,18949,0.000792986
908400,6,21339,30722,0.000454557
1145000,5,18718,33343,0.000635877
1150000,4,18980,33081,0.00066661
7300000,5,350,51711,5.00E-05
0,0,52060,1,1.42E-07
1096000,5,20086,31975,0.000686051
0,0,52060,1,1.42E-07
1003000,4,23358,28703,0.000781211
0,0,52060,1,1.42E-07
806400,19,6748,45313,5.74E-05
747000,4,25920,26141,0.000751159
2015800,5,6817,45244,0.000118677
0,0,52060,1,1.42E-07
700000,1,26772,25289,0.000780115
2330000,10,3508,48553,0.000103108
1200000,5,17352,34709,0.000510651
0,0,52060,1,1.42E-07
10000,1,32769,19292,0.000796693
984000,9,15173,36888,0.000197244
1140500,7,14694,37367,0.000387481
2976179,16,1248,50813,3.20E-05
788055,5,25032,27029,0.000643434
2000000,6,6390,45671,0.000106093
1190000,5,17599,34462,0.00053708
0,0,52060,1,1.42E-07
1588000,6,9253,42808,0.000253559
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
971500,4,24245,27816,0.000728061
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2460000,7,3740,48321,7.89E-05
2384782,8,3767,48294,0.000101752
1899839,11,4706,47355,9.31E-05
300000,1,29065,22996,0.000662798
0,0,52060,1,1.42E-07
1116540,5,19465,32596,0.00066795
0,0,52060,1,1.42E-07
1585000,6,9279,42782,0.000255888
20352,1,32300,19761,0.000862526
60821,2,29864,22197,0.000664769
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
272000,2,28568,23493,0.000674596
1300000,5,15166,36895,0.000458648
1575588,16,3691,48370,5.80E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1091723,22,4668,47393,7.32E-05
0,0,52060,1,1.42E-07
1409830,22,3168,48893,4.09E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2411300,10,3278,48783,8.41E-05
700000,2,26567,25494,0.000753871
0,0,52060,1,1.42E-07
2109000,24,1634,50427,4.06E-05
1770100,27,1767,50294,7.32E-06
122015,1,30499,21562,0.000770904
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1291000,15,6320,45741,8.57E-05
0,0,52060,1,1.42E-07
4700000,17,480,51581,1.57E-05
3410000,8,1672,50389,4.43E-06
1760000,5,8798,43263,0.000236107
1120000,8,13733,38328,0.000279596
1274000,7,12234,39827,0.000295248
1385569,21,3612,48449,6.97E-05
1870700,5,7918,44143,0.000183291
830000,5,24798,27263,0.000665606
0,0,52060,1,1.42E-07
1780000,9,5967,46094,0.000129934
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
69900,1,31215,20846,0.000842649
955395,6,20978,31083,0.000440635
3352023.5,290,22,52039,3.14E-06
939346,21,5799,46262,5.57E-05
1580000,5,10467,41594,0.000293771
0,0,52060,1,1.42E-07
997000,8,16375,35686,0.000307042
0,0,52060,1,1.42E-07
879000,12,12435,39626,0.000109285
0,0,52060,1,1.42E-07
2453600,7,3767,48294,8.09E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1153259,8,13100,38961,0.000266259
1226500,18,5244,46817,7.87E-05
1188696,28,2722,49339,2.94E-05
2400000,5,4582,47479,0.00012425
1270000,10,9434,42627,0.000118501
0,0,52060,1,1.42E-07
300000,1,29065,22996,0.000662798
0,0,52060,1,1.42E-07
1548000,5,10823,41238,0.000258179
1484019,71,295,51766,2.77E-06
0,0,52060,1,1.42E-07
2185556,15,2781,49280,6.63E-05
1853040,17,2732,49329,3.00E-05
2028100,6,6201,45860,0.000110075
30000,1,32113,19948,0.000835718
7944400,5,282,51779,4.03E-05
1013358,16,7962,44099,8.57E-05
5066978,18,346,51715,4.95E-05
1195000,5,17467,34594,0.000522885
971000,20,6092,45969,7.20E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
30000,1,32113,19948,0.000835718
2525000,14,2360,49701,2.29E-05
1184557,15,7246,44815,8.46E-05
2475600,7,3671,48390,7.39E-05
0,0,52060,1,1.42E-07
3291400,5,2154,49907,1.35E-05
1679000,14,4356,47705,4.10E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1135500,6,16687,35374,0.00049084
1600000,5,10244,41817,0.000273493
1011400,12,11595,40466,0.000111903
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
984612,35,2175,49886,6.17E-05
7038413,26,34,52027,4.85E-06
1115560,4,19886,32175,0.000718615
1746625,40,1210,50851,3.57E-06
0,0,52060,1,1.42E-07
890300,19,6648,45413,7.70E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1497000,15,4652,47409,7.22E-05
1004010,10,13512,38549,0.000146508
170352,2,29067,22994,0.000687248
2461403,9,3308,48753,8.66E-05
0,0,52060,1,1.42E-07
1550000,5,10798,41263,0.000277842
1251968,75,361,51700,6.59E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1800000,1,8761,43300,0.000232859
1150000,4,18980,33081,0.00066661
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
119320,14,11031,41030,8.17E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1252600,14,7304,44757,8.80E-05
1435900,6,11057,41004,0.000301251
1414000,7,10154,41907,0.00026546
0,0,52060,1,1.42E-07
1442241,22,2949,49112,4.25E-05
1200000,5,17352,34709,0.000510651
981496,26,3664,48397,5.63E-05
1985600,10,4744,47317,6.27E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1443000,18,3849,48212,5.25E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1400000,8,9436,42625,0.000225187
1210000,6,15059,37002,0.00035446
3000,1,33112,18949,0.000792986
1266810,6,13937,38124,0.000339174
0,0,52060,1,1.42E-07
2580806,14,2222,49839,1.64E-05
399600,5,26234,25827,0.000712243
1030500,14,9741,42320,9.60E-05
45000,3,29002,23059,0.000679223
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2074413,43,891,51170,8.68E-06
0,0,52060,1,1.42E-07
1865000,6,7237,44824,0.000149506
1350500,6,12468,39593,0.00033906
